m_code,m_name,m_unit
09001271,Band sectionol matrix (pv3) 6.5,กล่อง
09014739,Cabide C72E060/CM205,ตัว
09014740,Cabide C725E023/CM206,ตัว
09014741,Cabide C85EFAL060/CM237,ตัว
090714742,Cabide S200 137 040/CM271,ตัว
09014743,Cabide S274 190 060/CM37,ตัว
09014744,Cabide C251E060/CM217,ตัว
09014742,Cabide S200 137 040/CM271,ตัว
09008334,Pink wax ขนาด 2 มม.,กล่อง
09001266,Glase Set,ชุด
09001267,VIPI Block W16 TRIL A2,ชิ้น
09001268,VIPI Block W16 TRIL A3,ชิ้น
09001269,หัวขัด Degudent,ชุด
09015379,Eddy tip,กล่อง
09007069,Functional Instrinsic II-Silicone coloring system (Yellow) 1 oz,ชิ้น
09007070,Functional Instrinsic II-Silicone coloring system (White) 1 oz,ชิ้น
09007071,Functional Instrinsic II-Silicone coloring system (Red) 1 oz,ชิ้น
09001258,Calibra Ceram Dual Cure Automix,ชุด
09001259,Ceram-X SPT A3,ชิ้น
09001260,Ceram-X SPT A3.5,ชิ้น
09001261,Prie-Bond NT Universal,กล่อง
09014747,หัวสแกนในช่องปาก,ชุด
09006462,Palaseal 2x15 ml.,ขวด
09007014,Silicone - Putty,ชุด
09007067,George gauge,ชุด
09006453,Tyco Health care,อัน
09004205,Fluoride : Topical Topamine,ขวด
09006457,Original prophy Style,ตัว
09006458,Everedge Gracey Scaler,ตัว
09006459,Zilmaster Finishing,ชุด
09006460,Tenax Fiber Trans Intro Kit,ชุด
09004207,Diastase powder 500 g,ขวด
09003312,Labetalol 5 mg/ml,หลอด
09014735,Dimond round end tapper bur FG F204,ตัว
09014736,Diamond finishing bur FG SF-D0943,ตัว
09014737,Diamond finishing bur FG SF-D0933,ตัว
09014738,Diamond finishing bur FG SF-D0925,ตัว
09006461,G-Premio Bond Bottle Refill 5 ml.,กล่อง
09013572,Closed coil spring super elastic niti (light force) เส้นผ่าศูนย์กลาง .010x.030 นิ้ว ยาว 12 mm.,กล่อง
09014748,DURA-GREEN  DIA HP  3PCS TC4 #PN0155,แพค
09014749,BIG SILICONE ACRYPOINTHP BP1 6PCS #0426,แพค
09014750,BIG SILICONE ACRYPOINT HP BP1 6PCS #0427,แพค
09014751,BIG SILICONE ACRYPOINT HP BP1 6PCS #0428,แพค
09014753,ZILMASTER COARSE HP BULLET 3PCS #PN0640,แพค
09014754,ZILMASTER MEDIUM HP BULLET 3 PCS #PN0646 #0426,แพค
09014755,ZILMASTER MEDIUM HP BULLET 3 PCS #PN0646 #0652,แพค
09014756,SOFTCUT WHEEL PA 8 #0595,โหล
09014757,SOFTCUT WHEEL PB 8,โหล
09014758,CERAMISTE HP STD PC2 #0262,โหล
09014759,CERAMISTE HP UL PC2,โหล
09014760,SILAGUM PUTTY SOFT PKG #909019,แพค
09014761,OPTIGLAZE COLOR CELAR,กล่อง
09002500,Gutta percha piont taper 0.04 No.30,กล่อง
09002501,Gutta percha piont taper 0.04 No.35,กล่อง
09007068,Mixing tip  NX3 light cure,แพค/ห่อ
09006463,EVE SET RA 306 DIAPOL TWIST,ชุด
09006464,EVE SET RA 323 DIACERA TWIST 14 MIX,ชุด
09006465,EVE SET HP 311 DIAPOL TWIST MIX,ชุด
09006466,EVE SET HP 324 DIACERA TWIST 14/17 MIX,ชุด
09015380,PH 4.01 buffer 250 ml.,ขวด
09015381,PH 7.00 buffer 250 ml.,ขวด
09015382,PH 10.01 buffer 250 ml.,ขวด
09014762,หัวกระดูก Trephines 229RE/045,ตัว
09014763,หัวกระดูก Trephines 229RE/050,ตัว
09005156,ฟลูโอารีลคิดส์ 2-6ปี สตรอเบอรี่ 40 กรัม,หลอด
09005157,ฟลูโอารีลคิดส์ 26ปี ส้ม 40 กรัม,หลอด
09005158,ฟลูโอารีลคิดส์ 2-6ปี กรีน 65 กรัม,หลอด
09005159,ฟลูโอารีลคิดส์ฟันน้ำนม องุ่น 65 กรัม,หลอด
09005160,ฟลูโอารีลคอดส์แปรงเด็ก 2-6 ปี+ยาสีฟัน,หลอด
09011278,NeoGen-Ti-Reinforced memebrane-S I,ชิ้น
0903101017,Orthodontic Screw Driver Tip,ตัว
09002138,Clamp # 2,ตัว
09006467,"Needle disposable size 27Gx1""",กล่อง
09003314,Vitamin E 100 I.U.,เม็ด
09003317,Paracetamol 325 mg (1 กล่อง/1000 เม็ด,กล่อง
09006469,สายน้ำเกลือ,เส้น
09014769,Abrasive stone pink HP 743s,ตัว
09014770,Abrasive stone pink HP 751,ตัว
09014771,Abrasive stone brown HP 20R,ตัว
09008336,Variolink N Bonding System,ชุด
09008337,Variolin N Base transparent,หลอด
09005337,Variolink N Base transparent,หลอด
09008338,Variolink N Catalyst transparent,หลอด
098804022005,Lamotringine Tablet 25 mg,กล่อง
09003321,Sodium Bicarbonate 3.75g/50 ml.,หลอด
09003322,Kalimate 5 g,ซอง
09003318,Tramadol 50 mg inj.,แอมพลู
09003319,Myda-B cream 5 g (Clotrimazole Betamethasone),หลอด
09003320,Glycerine Borax,ขวด
09003324,Gabapentin 300 mg,กล่อง
098801030004,Omeprazole 40 mg injection,ไวแอล
09008335,Variolink N,ชุด
09013584,Kobayashi Hook. 012,กล่อง
09014195,White stone short flame  shape FG,ตัว
09014196,White stone short round shape (Latch),ตัว
09014197,White stone short round shape FG,ตัว
09014282,White stone short flame shape (Latch),ตัว
09005161,แปรงกระจุกเดียว,ชิ้น
09005162,Summit Plus Sensitive Comp TB,กล่อง
09005163,Post-Operative TB,กล่อง
09005164,ฺBufler Yasashiishita B (Tongue Cleaner),ชิ้น
09005165,Ortho Kit,ถุง
09005166,Ortho TB With CAP,กล่อง
09005167,Ortho Trav TB,กล่อง
09005168,Classic TB Soft4RW Compact,กล่อง
09005169,Easythread Floss 50 Strand,ถุง
09005170,Floss Weave Wax MINT 60YD,โหล
09005171,Soft-Pick 50CT,ถุง
09005172,Floss Threade 100 ENV,กล่อง
09005173,GUM A Dental Paste 130G Stand,หลอด
09005174,GUM Dental Rinse NA 500ML,ขวด
09005175,GUM Perio SET,แพค/ห่อ
09005176,GUM Implant SET,แพค/ห่อ
09005177,Interdental Brush 0.8M,ถุง
09005178,Interdental Brush 0.9M,ถุง
09005179,Interdental Brush 1.1M,ถุง
09005180,Interdental Brush 1.28M,ถุง
09005181,Interdental Brush 1.3M,ถุง
09005182,Interdental Brush 1.4M,ถุง
09005183,Interdental Brush 1.6M,ถุง
09005184,Jordand Click GUM Protector-Suppersoft,โหล
09005185,Ster 2 Age 3-5,แพค/ห่อ
09005186,Ster 3 Age 6-9,แพค/ห่อ
09005187,Orthodontic Cleansing TAB,กล่อง
09005188,ฟิตตี้เด้นท์ เม็ดฟูล้างฟันปลอม รี 32 เม็ด,กล่อง
09005191,Step By Stem 0-2,โหล
09001272,biodentine,ชุด
09013574,ด้ามจับใบมีด Striping Bur,ตัว
09013575,ตัวถอดใบมีดจากด้ามจับ Striping,ชิ้น
09013576,ใบมีด Striping Bur,ชิ้น
09014768,หัวกรอฟันปลอม Carbide Tunsten D-1507-22(12/060),ตัว
09011279,Torque Wrench,ชิ้น
09011280,Torque Driver For Torque Wrench,ชิ้น
09011281,Hexted Driver Handle short,ชิ้น
09013573,Orthodontic Screw,ชิ้น
09003010,Amoxycillin Syrup 125 mg/5 ml. 60 ml,ขวด
09002502,Edge Taper Platinum ขนา SX ยาว 17 mm.,กล่อง
09002503,Edge Taper Platinum ขนาด S1 ยาว 25 mm.,กล่อง
09002504,Edge Taper Platinum ขนาด S2 ยาว 25 mm.,กล่อง
09002505,Edge Taper Platinum ขนาด  F1 ยาว 25 mm.,กล่อง
09002506,Edge Taper Platinum ขนาด F2 ยาว 25 mm.,กล่อง
09002507,Edge Taper Platinum ขนาด S1 ยาว 21 mm.,กล่อง
09002508,Edge Taper Platinum ขนาด S2 ยาว 21 mm.,กล่อง
09002509,Edge Taper Platinum ขนาด  F1 ยาว 21 mm,กล่อง
09002510,Edge Taper Platinum ขนาด  F2 ยาว 21 mm,กล่อง
09003323,Tegretol CR 400 mg,กล่อง
09008009,Acrylic resin (Self - cure) - pink - น้ำ,ขวด
09009363,ตัวทดสอบความสะอาดเครื่องมือแพทย์แบบรวดเร็วด้วยระบบ ATP,ซอง
09009364,อุปกรณ์เก็บตัวอย่างน้ำเพื่อทดสอบความสะอาดของน้ำ,ซอง
09013577,ลวด Niti 014 (Super elastic) lower,แพค
09013578,ลวด Niti 016 (Super elastic) midsize lower,แพค
09013579,ลวด Niti 018 (Super elastic) lower,แพค
09013580,"Niti wire 0.016x0.022 inch,Mid size-preformed",แพค
09013581,"Niti wire 0.016x0.022 inch,lower size-preformed",แพค
09014745,ชุดขัด ZilMaster HP kit,ชุด
09014746,ชุดขัด ZilMaster ในปาก,ชุด
09014764,Carbide round 010 HP,ตัว
09014765,Carbide taper 010 HP,ตัว
09014766,Carbide round 023 HP,ตัว
09014767,Carbide taper 023 HP,ตัว
09006440,Polident,กล่อง
09001273,Compositer resin LC สี XW,หลอด
09006468,ที่ยึดตำแหน่งศรีษะผู้ป่วยของเครื่องถ่ายภาพรังสีนอกช่องปาก,ชุด
09005189,Dry Mouth gel,หลอด
09005190,Tooth Mousse,หลอด
09009014,Coated vicryl 4/0 พร้อมเข็ม 16 mm.(W9443),กล่อง
09005192,Gammex non-latex sterile glvoe NO.7,กล่อง
090403001,Acetylcysteine,กล่อง
09001278,วัสดุพิมพ์ชนิดออโต้มิกซ์ Honigum,ชุด
09001279,Light body Honigum AM,ชุด
09004212,น้ำมันพ่น Hand Pice แบบเครื่อง KAVO,กระป๋อง
09009367,กระเป๋า EMS Emergency Bag,ใบ
09008022,Articulating paper : curve,กล่อง
09008341,Stone - Stone ชนิดป้องกันเชื้อรา,กล่อง
09008340,Stone - extra-hard stone - Velmix ชนิดป้องกันเชื้อรา,กล่อง
09009368,กล่องยา EMS Emergency,กล่อง
09009369,กล่องใส่นามบัตร,ใบ
09009365,stylet สำหรับผู้ใหญ่,อัน
09009366,stylet สำหรับเด็กโต,อัน
09005193,Ambubag 2L.,อัน
09005194,Ambubag 1L.,อัน
09005195,ambubag mask silicone No.1,อัน
09005196,ambubag mask silicone No.2,อัน
09005197,ambubag mask silicone No.3,อัน
09005198,ambubag mask silicone No.4,อัน
09005199,Oxygen mask with bag pediatric,อัน
09008339,Dura-polish DIA,กล่อง
09004213,"Acetone,commercial",แกลลอน
09001277,Mount driver (short),ตัว
09011282,Mount driver (long),ตัว
09011283,Guide drill,ตัว
09002513,File:Edge Sequel Sapphire 21 mm. No.15,กล่อง
09002514,File:Edge Sequel Sapphire 25 mm. No.15,กล่อง
09006473,Syringe for elastomer,อัน
09006474,ปลาย Syringe for elastomer,ถุง
090393004,เจลล้างมือฆ่าเชื้อ 450 ml. (Hand sanitizer),ขวด
09006472,Infrared  Forehead Themometer,อัน
09004215,แอลกอฮอล์เจล 3.5 ลิตร,แกลลอน
09009370,Cuff BP ผู้ใหญ่ (large adult) แบบสายเดียว,อัน
09009371,Cuff BP เด็กเล็ก แบบสายเดียว,อัน
09006475,Biological Indicator for plasma,กล่อง
09015384,"HUPROSTAGLANDIN E2 ELISA KIT, 96 TEST",ชุด
09015385,RANTES HUMAN ELISA KIT,ชุด
09008342,น้ำยาละลาย arit-spot,ขวด
09014204,Silicone polishing for acrylic - green HP,ตัว
09014205,Silicone polishing for acrylic - yellow HP,ตัว
09013589,J-Hook crimpabel Right 8 mm.,ตัว
09013590,J-Hook crimpabel Left 8 mm.,ตัว
09004218,Ethanol 95%,แกลลอน
09006477,กระดาษปริ้นต์สำหรับเครื่องนึ่ง Steelco,ม้วน
09006476,ตัวทอสอบสำเร็จรูปทางชีวภาพสำหรับเครื่องอบแก๊ส,กล่อง
09004217,ฺBioplast plus,กล่อง
09013588,ART Spring,กล่อง
09001274,kolor plus สี gray,ขวด
09001275,kolor plus สี purple,ขวด
09001276,kolor plus สี brown,ขวด
09014188,White stone long flame shape HP,ตัว
09006478,ชุด Coverall  ป้องกันการติดเชื้อ,ชุด
099999475,สาย Handplece ยูนิตทันตกรรม รุ่น C8 พร้อม adapter ปลายสาย,ชุด
09003328,Adenosine 3 mg/ml,ไวแอล
09003326,Metronidzole injection 500 mg,ขวด
09003327,Labetalol 100  mg/20 ml.,ไวแอล
09003325,Betadine Gargle 70  mg/30 ml.,ขวด
09009373,เสื้อกาวน์กันน้ำมี  hood แบบซักได้,ตัว
09004219,Strip INR,กล่อง
09009372,ชุดวัดแรงดูด Suction Digital,ชุด
09008348,Temporary cement clear,ชุด
09011287,MulTipeg 11,ตัว
09011288,MulTipeg 25,ตัว
09011289,MulTipeg 16,ตัว
09011290,MulTipeg 4,ตัว
09011291,MulTipeg 15,ตัว
09005201,ดีแคร์หน้ากากผ้านาโนซิงค์ออก ไซด,ชิ้น
09005202,ชุดผ้าปิดจมูก แผ่นกรอง 50 ชิ้น/กล่อง,กล่อง
09004013,Alcohol 70 %  ขนาด 450 cc,ขวด
09014775,Carbide round taper 012 HP,ตัว
09014776,หัวมะเฟืองกรอกระดูก 75060,ตัว
09014777,หัวมะเฟืองกรอกระดูก 77050,ตัว
09014779,หัวมะยมกรอกระดูก 71050,ตัว
09014780,Diamond round กรอช้า 023,ตัว
09008349,กล่องอะคริลิกกรอฟันปลอมป้องกันการฟุ้งกระจาย,ชุด
09005204,หน้ากากอนามัยN95,ชิ้น
09005203,Customize Mask Fitting,อัน
09011292,Handkit with carrying case sizes 2.83,ตัว
09011293,Handkit with carrying case sizes 3.61,ตัว
09011294,Handkit with carrying case sizes 4.31,ตัว
09011295,Handkit with carrying case sizes 4.56,ตัว
09011296,Handkit with carrying case sizes 6.65,ตัว
09003332,Diclofenac gel 30 g,หลอด
09012212,กระดานรัดตัวเด็ก size S,ตัว
09012213,กระดานรัดตัวเด็ก size M,ตัว
09012214,กระดานรัดตัวเด็ก size L,ตัว
09009374,Isolation Grown G4L,ตัว
09009375,Isolation Grown G4M,ตัว
09008347,ฟันพลาสติก Livera,แผง
09003331,Vitamin B complex,กล่อง
09003329,Dicloxaciling 500 mg,กล่อง
09003330,1% Lidocain 50 ml,ขวด
09015386,สไลด์สำหรับนับเซลล์,ชุด
09008350,Imaging Plate สำหรับถ่ายภาพรังสีในช่องปากของระบบดิจิตอล,กล่อง
09006479,กระดาษพิมพ์ผลสำหรับเครื่องวัดความดันชนิดสอดแขน,ม้วน
